,PetId,PredictedClaimAmount
569,569,0.0
570,570,0.0
571,571,0.0
572,572,0.0
573,573,0.0
574,574,263.9270324707031
575,575,0.0
576,576,237.71719360351562
577,577,0.0
578,578,0.0
579,579,0.0
580,580,108.31982421875
581,581,338.4524841308594
582,582,0.0
583,583,0.0
584,584,0.0
585,585,0.0
586,586,152.8025665283203
587,587,0.0
588,588,203.79359436035156
589,589,0.0
590,590,0.0
591,591,0.0
592,592,180.589599609375
593,593,0.0
594,594,204.82431030273438
595,595,308.47882080078125
596,596,0.0
597,597,0.0
598,598,227.48146057128906
599,599,0.0
600,600,0.0
601,601,173.65260314941406
602,602,0.0
603,603,0.0
604,604,0.0
605,605,0.0
606,606,0.0
607,607,261.1822509765625
608,608,0.0
609,609,0.0
610,610,151.5717315673828
611,611,0.0
612,612,206.35360717773438
613,613,241.72900390625
614,614,341.7652587890625
615,615,0.0
616,616,183.56674194335938
617,617,234.17864990234375
618,618,224.5901336669922
619,619,208.64730834960938
620,620,0.0
621,621,0.0
622,622,0.0
623,623,0.0
624,624,0.0
625,625,0.0
626,626,223.18626403808594
627,627,182.48898315429688
628,628,0.0
629,629,0.0
630,630,218.333984375
631,631,0.0
632,632,0.0
633,633,0.0
634,634,0.0
635,635,136.24801635742188
636,636,0.0
637,637,0.0
638,638,159.48873901367188
639,639,142.82012939453125
640,640,0.0
641,641,166.56521606445312
642,642,152.6938934326172
643,643,251.62042236328125
644,644,0.0
645,645,0.0
646,646,0.0
647,647,110.47361755371094
648,648,0.0
649,649,201.5714111328125
650,650,0.0
651,651,155.1606903076172
652,652,189.3904266357422
653,653,238.98501586914062
654,654,0.0
655,655,0.0
656,656,0.0
657,657,0.0
658,658,0.0
659,659,0.0
660,660,0.0
661,661,0.0
662,662,0.0
663,663,184.3379364013672
664,664,0.0
665,665,0.0
666,666,0.0
667,667,308.04345703125
668,668,192.38894653320312
669,669,261.2441711425781
670,670,257.8726501464844
671,671,282.71295166015625
672,672,271.05303955078125
673,673,193.7273712158203
674,674,157.88746643066406
675,675,0.0
676,676,250.51959228515625
677,677,204.09681701660156
678,678,0.0
679,679,167.3572998046875
680,680,0.0
681,681,0.0
682,682,0.0
683,683,0.0
684,684,0.0
685,685,0.0
686,686,0.0
687,687,0.0
688,688,237.40499877929688
689,689,0.0
690,690,0.0
691,691,165.10610961914062
692,692,317.55548095703125
693,693,0.0
694,694,192.06419372558594
695,695,0.0
696,696,0.0
697,697,0.0
698,698,0.0
699,699,0.0
700,700,0.0
701,701,0.0
702,702,240.61282348632812
703,703,320.6665954589844
704,704,0.0
705,705,0.0
706,706,0.0
707,707,202.65757751464844
708,708,0.0
709,709,0.0
710,710,0.0
711,711,135.22499084472656
712,712,0.0
713,713,458.8168640136719
714,714,0.0
715,715,153.47305297851562
716,716,269.40240478515625
717,717,193.84896850585938
718,718,0.0
719,719,0.0
720,720,0.0
721,721,0.0
722,722,0.0
723,723,262.3446960449219
724,724,162.4556427001953
725,725,0.0
726,726,240.26600646972656
727,727,0.0
728,728,273.5770263671875
729,729,0.0
730,730,275.04791259765625
731,731,233.9413604736328
732,732,0.0
733,733,0.0
734,734,0.0
735,735,170.15603637695312
736,736,293.89239501953125
737,737,289.31573486328125
738,738,379.9436340332031
739,739,266.6186218261719
740,740,0.0
741,741,247.26646423339844
742,742,204.27577209472656
743,743,0.0
744,744,0.0
745,745,0.0
746,746,0.0
747,747,0.0
748,748,273.080322265625
749,749,0.0
750,750,262.4899597167969
751,751,0.0
752,752,225.4591522216797
753,753,0.0
754,754,0.0
755,755,0.0
756,756,0.0
757,757,208.80117797851562
758,758,0.0
759,759,0.0
760,760,182.80130004882812
761,761,275.7691345214844
762,762,0.0
763,763,0.0
764,764,0.0
765,765,0.0
766,766,223.3087921142578
767,767,0.0
768,768,0.0
769,769,0.0
770,770,0.0
771,771,0.0
772,772,0.0
773,773,396.6338806152344
774,774,0.0
775,775,287.01239013671875
776,776,0.0
777,777,0.0
778,778,317.8996887207031
779,779,0.0
780,780,0.0
781,781,0.0
782,782,0.0
783,783,182.71084594726562
784,784,303.37225341796875
785,785,0.0
786,786,249.36306762695312
787,787,0.0
788,788,0.0
789,789,329.80670166015625
790,790,248.25057983398438
791,791,272.8616638183594
792,792,0.0
793,793,0.0
794,794,0.0
795,795,282.9569091796875
796,796,367.6855163574219
797,797,0.0
798,798,0.0
799,799,0.0
800,800,0.0
801,801,505.9148864746094
802,802,132.935546875
803,803,153.58645629882812
804,804,213.81381225585938
805,805,155.37509155273438
806,806,0.0
807,807,0.0
808,808,0.0
809,809,224.7526397705078
810,810,0.0
811,811,0.0
812,812,167.20310974121094
813,813,0.0
814,814,0.0
815,815,0.0
816,816,0.0
817,817,177.0083770751953
818,818,0.0
819,819,0.0
820,820,0.0
821,821,0.0
822,822,237.82162475585938
823,823,301.27545166015625
824,824,0.0
825,825,0.0
826,826,0.0
827,827,0.0
828,828,0.0
829,829,187.32701110839844
830,830,237.26998901367188
831,831,0.0
832,832,0.0
833,833,0.0
834,834,0.0
835,835,275.8124084472656
836,836,0.0
837,837,0.0
838,838,136.14410400390625
839,839,0.0
840,840,0.0
841,841,0.0
842,842,0.0
843,843,225.3072967529297
844,844,0.0
845,845,0.0
846,846,0.0
847,847,148.9349365234375
848,848,180.50350952148438
849,849,0.0
850,850,0.0
851,851,0.0
852,852,152.68377685546875
853,853,0.0
854,854,0.0
855,855,0.0
856,856,184.25347900390625
857,857,213.54869079589844
858,858,0.0
859,859,0.0
860,860,0.0
861,861,193.0749969482422
862,862,230.50439453125
863,863,0.0
864,864,0.0
865,865,99.32731628417969
866,866,129.31105041503906
867,867,0.0
868,868,225.4066925048828
869,869,0.0
870,870,0.0
871,871,252.17318725585938
872,872,222.77828979492188
873,873,148.31320190429688
874,874,0.0
875,875,0.0
876,876,0.0
877,877,0.0
878,878,0.0
879,879,117.77296447753906
880,880,0.0
881,881,295.9777526855469
882,882,0.0
883,883,0.0
884,884,0.0
885,885,0.0
886,886,0.0
887,887,0.0
888,888,0.0
889,889,0.0
890,890,0.0
891,891,0.0
892,892,0.0
893,893,233.1749267578125
894,894,203.09764099121094
895,895,196.8799591064453
896,896,0.0
897,897,0.0
898,898,0.0
899,899,0.0
900,900,0.0
901,901,0.0
902,902,0.0
903,903,0.0
904,904,189.95506286621094
905,905,0.0
906,906,0.0
907,907,0.0
908,908,261.9073486328125
909,909,0.0
910,910,0.0
911,911,0.0
912,912,0.0
913,913,0.0
914,914,300.6673889160156
915,915,0.0
916,916,348.8808898925781
917,917,0.0
918,918,0.0
919,919,0.0
920,920,0.0
921,921,0.0
922,922,181.4217987060547
923,923,273.2488708496094
924,924,312.00006103515625
925,925,0.0
926,926,338.4221496582031
927,927,0.0
928,928,0.0
929,929,0.0
930,930,0.0
931,931,145.50143432617188
932,932,0.0
933,933,0.0
934,934,0.0
935,935,280.2946472167969
936,936,195.802734375
937,937,0.0
938,938,0.0
939,939,0.0
940,940,378.3027038574219
941,941,211.7501983642578
942,942,0.0
943,943,0.0
944,944,0.0
945,945,0.0
946,946,0.0
947,947,0.0
948,948,333.1782531738281
949,949,0.0
950,950,0.0
951,951,253.958740234375
952,952,0.0
953,953,298.48651123046875
954,954,0.0
955,955,0.0
956,956,196.34454345703125
957,957,0.0
958,958,0.0
959,959,274.4056091308594
960,960,0.0
961,961,153.56484985351562
962,962,0.0
963,963,0.0
964,964,0.0
965,965,0.0
966,966,228.7790985107422
967,967,0.0
968,968,230.6702117919922
969,969,0.0
970,970,0.0
971,971,0.0
972,972,197.5904998779297
973,973,0.0
974,974,194.6106414794922
975,975,162.89508056640625
976,976,186.03831481933594
977,977,192.38336181640625
978,978,0.0
979,979,215.687744140625
980,980,286.2255859375
981,981,0.0
982,982,245.8845977783203
983,983,0.0
984,984,195.04617309570312
985,985,0.0
986,986,0.0
987,987,0.0
988,988,0.0
989,989,0.0
990,990,134.7180938720703
991,991,358.9277038574219
992,992,106.01573944091797
993,993,136.77841186523438
994,994,0.0
995,995,0.0
996,996,355.9515075683594
997,997,143.8399658203125
998,998,213.59799194335938
999,999,230.1796112060547
1000,1000,0.0
1001,1001,0.0
1002,1002,0.0
1003,1003,171.25442504882812
1004,1004,0.0
1005,1005,0.0
1006,1006,0.0
1007,1007,0.0
1008,1008,0.0
1009,1009,156.94940185546875
1010,1010,199.6978302001953
1011,1011,189.72206115722656
1012,1012,0.0
1013,1013,0.0
1014,1014,0.0
1015,1015,0.0
1016,1016,0.0
1017,1017,217.21734619140625
1018,1018,0.0
1019,1019,0.0
1020,1020,0.0
1021,1021,0.0
1022,1022,132.5049591064453
1023,1023,219.82070922851562
1024,1024,159.08541870117188
1025,1025,0.0
1026,1026,174.6824188232422
1027,1027,0.0
1028,1028,0.0
1029,1029,0.0
1030,1030,175.04446411132812
1031,1031,0.0
1032,1032,369.28973388671875
1033,1033,0.0
1034,1034,0.0
1035,1035,188.92294311523438
1036,1036,176.32492065429688
1037,1037,0.0
1038,1038,0.0
1039,1039,0.0
1040,1040,0.0
1041,1041,0.0
1042,1042,182.6769561767578
1043,1043,0.0
1044,1044,0.0
1045,1045,234.4769744873047
1046,1046,0.0
1047,1047,169.7792510986328
1048,1048,222.43553161621094
1049,1049,0.0
1050,1050,0.0
1051,1051,255.0480499267578
1052,1052,0.0
1053,1053,0.0
1054,1054,0.0
1055,1055,315.2370910644531
1056,1056,338.1737365722656
1057,1057,0.0
1058,1058,0.0
1059,1059,73.19258880615234
1060,1060,0.0
1061,1061,0.0
1062,1062,0.0
1063,1063,0.0
1064,1064,0.0
1065,1065,0.0
1066,1066,174.25148010253906
1067,1067,265.278564453125
1068,1068,0.0
1069,1069,0.0
1070,1070,0.0
1071,1071,0.0
1072,1072,0.0
1073,1073,0.0
1074,1074,0.0
1075,1075,202.76795959472656
1076,1076,0.0
1077,1077,120.68321228027344
1078,1078,0.0
1079,1079,0.0
1080,1080,0.0
1081,1081,0.0
1082,1082,0.0
1083,1083,197.08058166503906
1084,1084,186.33909606933594
1085,1085,231.59930419921875
1086,1086,281.71630859375
1087,1087,219.41041564941406
1088,1088,0.0
1089,1089,502.782958984375
1090,1090,0.0
1091,1091,190.80349731445312
1092,1092,228.2691192626953
1093,1093,0.0
1094,1094,236.66400146484375
1095,1095,0.0
1096,1096,0.0
1097,1097,0.0
1098,1098,0.0
1099,1099,0.0
1100,1100,0.0
1101,1101,0.0
1102,1102,0.0
1103,1103,0.0
1104,1104,233.13601684570312
1105,1105,236.9417724609375
1106,1106,294.70477294921875
1107,1107,261.6195068359375
1108,1108,194.247314453125
1109,1109,0.0
1110,1110,215.0104217529297
1111,1111,0.0
1112,1112,0.0
1113,1113,0.0
1114,1114,211.0110626220703
1115,1115,0.0
1116,1116,0.0
1117,1117,263.39306640625
1118,1118,0.0
1119,1119,195.71377563476562
1120,1120,0.0
1121,1121,0.0
1122,1122,0.0
1123,1123,297.9572448730469
1124,1124,0.0
1125,1125,0.0
1126,1126,0.0
1127,1127,187.6654052734375
1128,1128,0.0
1129,1129,147.99522399902344
1130,1130,129.64852905273438
1131,1131,0.0
1132,1132,224.90476989746094
1133,1133,0.0
1134,1134,162.1167755126953
1135,1135,312.32513427734375
1136,1136,0.0
1137,1137,245.9628143310547
1138,1138,200.60067749023438
1139,1139,294.65771484375
1140,1140,0.0
1141,1141,185.8313751220703
1142,1142,0.0
1143,1143,229.7733154296875
1144,1144,0.0
1145,1145,0.0
1146,1146,0.0
1147,1147,0.0
1148,1148,0.0
1149,1149,245.17311096191406
1150,1150,0.0
1151,1151,236.64369201660156
1152,1152,0.0
1153,1153,0.0
1154,1154,0.0
1155,1155,155.43763732910156
1156,1156,331.3243103027344
1157,1157,280.2061767578125
1158,1158,196.5870819091797
1159,1159,183.18051147460938
1160,1160,228.15670776367188
1161,1161,159.41583251953125
1162,1162,0.0
1163,1163,0.0
1164,1164,0.0
1165,1165,0.0
1166,1166,0.0
1167,1167,0.0
1168,1168,354.2474060058594
1169,1169,141.96597290039062
1170,1170,0.0
1171,1171,0.0
1172,1172,204.9481964111328
1173,1173,0.0
1174,1174,0.0
1175,1175,0.0
1176,1176,246.15499877929688
1177,1177,166.0118408203125
1178,1178,251.85977172851562
1179,1179,214.93898010253906
1180,1180,0.0
1181,1181,0.0
1182,1182,131.5742645263672
1183,1183,0.0
1184,1184,0.0
1185,1185,0.0
1186,1186,0.0
1187,1187,0.0
1188,1188,0.0
1189,1189,0.0
1190,1190,0.0
1191,1191,166.1668243408203
1192,1192,147.44334411621094
1193,1193,0.0
1194,1194,132.48536682128906
1195,1195,0.0
1196,1196,190.0423126220703
1197,1197,229.32826232910156
1198,1198,0.0
1199,1199,0.0
1200,1200,0.0
1201,1201,0.0
1202,1202,0.0
1203,1203,230.81787109375
1204,1204,0.0
1205,1205,0.0
1206,1206,0.0
1207,1207,131.78329467773438
1208,1208,95.98627471923828
1209,1209,0.0
1210,1210,0.0
1211,1211,0.0
1212,1212,0.0
1213,1213,0.0
1214,1214,392.8655090332031
1215,1215,0.0
1216,1216,0.0
1217,1217,191.67562866210938
1218,1218,324.79449462890625
1219,1219,382.9982604980469
1220,1220,130.08932495117188
1221,1221,184.6758575439453
1222,1222,0.0
1223,1223,570.5359497070312
1224,1224,349.6841735839844
1225,1225,0.0
1226,1226,0.0
1227,1227,0.0
1228,1228,0.0
1229,1229,276.3604431152344
1230,1230,0.0
1231,1231,0.0
1232,1232,0.0
1233,1233,230.9925994873047
1234,1234,0.0
1235,1235,0.0
1236,1236,0.0
1237,1237,0.0
1238,1238,0.0
1239,1239,274.294921875
1240,1240,0.0
1241,1241,0.0
1242,1242,0.0
1243,1243,346.4588317871094
1244,1244,0.0
1245,1245,0.0
1246,1246,0.0
1247,1247,0.0
1248,1248,241.97994995117188
1249,1249,0.0
1250,1250,0.0
1251,1251,0.0
1252,1252,280.6150817871094
1253,1253,370.70770263671875
1254,1254,0.0
1255,1255,0.0
1256,1256,0.0
1257,1257,0.0
1258,1258,169.36129760742188
1259,1259,0.0
1260,1260,340.58465576171875
1261,1261,0.0
1262,1262,193.69558715820312
1263,1263,0.0
1264,1264,208.2557830810547
1265,1265,161.14476013183594
1266,1266,0.0
1267,1267,0.0
1268,1268,0.0
1269,1269,0.0
1270,1270,161.26812744140625
1271,1271,0.0
1272,1272,255.0796661376953
1273,1273,0.0
1274,1274,0.0
1275,1275,142.23171997070312
1276,1276,305.13232421875
1277,1277,174.96401977539062
1278,1278,0.0
1279,1279,97.32058715820312
1280,1280,0.0
1281,1281,157.0023956298828
1282,1282,381.7312927246094
1283,1283,0.0
1284,1284,0.0
1285,1285,0.0
1286,1286,357.5271911621094
1287,1287,0.0
1288,1288,0.0
1289,1289,0.0
1290,1290,191.55311584472656
1291,1291,0.0
1292,1292,0.0
1293,1293,0.0
1294,1294,451.83819580078125
1295,1295,332.7354736328125
1296,1296,0.0
1297,1297,0.0
1298,1298,0.0
1299,1299,0.0
1300,1300,0.0
1301,1301,0.0
1302,1302,0.0
1303,1303,229.447265625
1304,1304,0.0
1305,1305,0.0
1306,1306,0.0
1307,1307,128.49154663085938
1308,1308,0.0
1309,1309,179.1437530517578
1310,1310,0.0
1311,1311,278.0863342285156
1312,1312,228.61781311035156
1313,1313,0.0
1314,1314,0.0
1315,1315,0.0
1316,1316,0.0
1317,1317,0.0
1318,1318,245.55406188964844
1319,1319,320.04107666015625
1320,1320,180.36782836914062
1321,1321,0.0
1322,1322,0.0
1323,1323,0.0
1324,1324,0.0
1325,1325,235.16717529296875
1326,1326,265.8316955566406
1327,1327,0.0
1328,1328,189.31874084472656
1329,1329,0.0
1330,1330,0.0
1331,1331,0.0
1332,1332,165.5320281982422
1333,1333,0.0
1334,1334,155.81796264648438
1335,1335,0.0
1336,1336,256.1284484863281
1337,1337,364.2375183105469
1338,1338,0.0
1339,1339,0.0
1340,1340,0.0
1341,1341,245.55699157714844
1342,1342,0.0
1343,1343,360.3380126953125
1344,1344,121.56590270996094
1345,1345,0.0
1346,1346,0.0
1347,1347,0.0
1348,1348,0.0
1349,1349,193.8726348876953
1350,1350,266.7657470703125
1351,1351,166.87200927734375
1352,1352,0.0
1353,1353,0.0
1354,1354,0.0
1355,1355,0.0
1356,1356,0.0
1357,1357,144.6492462158203
1358,1358,0.0
1359,1359,313.09112548828125
1360,1360,259.63531494140625
1361,1361,287.2170715332031
1362,1362,0.0
1363,1363,165.7427520751953
1364,1364,0.0
1365,1365,147.46421813964844
1366,1366,0.0
1367,1367,177.9896697998047
1368,1368,0.0
1369,1369,0.0
1370,1370,233.87667846679688
1371,1371,168.46339416503906
1372,1372,0.0
1373,1373,0.0
1374,1374,161.42323303222656
1375,1375,343.5091857910156
1376,1376,0.0
1377,1377,179.0906219482422
1378,1378,120.8352279663086
1379,1379,0.0
1380,1380,0.0
1381,1381,201.46253967285156
1382,1382,276.51190185546875
1383,1383,198.97079467773438
